Entity Group,Word,Score,Generic Name,Use Case
disease_disorder,encephalopathy,0.9222847,thiamine hydrochloride,beriberi and wernick's encephalopathy
disease_disorder,theophylline,0.9922252,theophylline,asthma
disease_disorder,asthma,0.68950576,theophylline,asthma
disease_disorder,thalidomide,0.9981153,thalidomide,moderate to severe neuritis
disease_disorder,infection,0.8153393,tetracycline hydrochloride (topical),first aid to help prevent skin infection
disease_disorder,infections,0.93336356,tetracycline hydrochloride (oral),urinary tract infections with susceptible organisms
disease_disorder,conjunctivitis,0.99773943,tetracycline hydrochloride (ophthalmic),bacterial conjunctivitis
sign_symptom,painful conditions,0.9947719,tramadol hydrochloride,moderate to severe painful conditions
sign_symptom,hyper,0.99311185,torsemide,hypertension alone or in combination with other antihypertensive agents
sign_symptom,hypertension,0.9271694,torasemide,hypertension
sign_symptom,hyper,0.99983823,tolvaptan,hypervolemic or euvolemic hyponatremia
sign_symptom,urge,0.9912738,tolterodine tartrate,"urinary urgency, frequency, and/or urge incontinence"
sign_symptom,pain,0.99997056,tolfenamic acid,post-operative pain and fever
sign_symptom,fever,0.9999695,tolfenamic acid,post-operative pain and fever
disease_disorder,rheumatoid arthritis,0.9969058,tofacitinib,moderately to severely active rheumatoid arthritis
disease_disorder,infections,0.9543296,tobramycin (ophthalmic),external bacterial infections of the eye caused by susceptible organisms
disease_disorder,fibrosis,0.8666752,tobramycin (nebuliser solution),cystic fibrosis patients with pseudomonas aeruginosa
sign_symptom,pseudomonas aeruginosa,0.9921689,tobramycin (nebuliser solution),cystic fibrosis patients with pseudomonas aeruginosa
disease_disorder,chronic obstructive pulmonary disease,0.99927604,tiotropium (dry powder inhaler),bronchospasm associated with chronic obstructive pulmonary disease
disease_disorder,hydrochloride,0.99243486,trihexyphenidyl hydrochloride,parkinsonism
disease_disorder,parkinsonism,0.997321,trihexyphenidyl hydrochloride,parkinsonism
disease_disorder,psychotic disorders,0.9998831,trifluoperazine,the management of psychotic disorders
disease_disorder,stevens - johnson syndrome,0.95428187,triamcinolone acetonide (injection),stevens-johnson syndrome
disease_disorder,vulgaris,0.797276,tretinoin (topical),acne vulgaris
sign_symptom,remission,0.99989843,tretinoin (oral),tretinoin is for the induction of remission only
disease_disorder,glaucoma,0.976176,travoprost,patients with open-angle glaucoma or ocular hypertension
disease_disorder,cancer,0.98685324,trastuzumab emtansine,unresectable locally advanced or metastatic breast cancer
sign_symptom,hyper,0.9984882,valsartan + hydrochlorothiazide,hypertension
sign_symptom,hyper,0.76979256,valsartan,for hypertension
disease_disorder,risk,0.37502414,valganciclovir,adult and pediatric solid organ transplant (sot) patients who are at risk
disease_disorder,cholestasis,0.9871759,ursodeoxycholic acid,cholestasis (jaundice) viral hepatitis
disease_disorder,viral hepatitis,0.99917054,ursodeoxycholic acid,cholestasis (jaundice) viral hepatitis
sign_symptom,dry skin conditions,0.8916158,urea (10%),ichthyosis and dry skin conditions
disease_disorder,rheumatoid arthritis,0.99004275,undenatured type ii collagen + glucosamine sulfate + chondroitin sulfate,"osteoarthritis, rheumatoid arthritis"
disease_disorder,osteoarthritis,0.99369174,undenatured type ii collagen,osteoarthritis rheumatoid arthritis
disease_disorder,rheumatoid arthritis,0.9954601,undenatured type ii collagen,osteoarthritis rheumatoid arthritis
sign_symptom,symptoms,0.999897,ulipristal acetate [for uterine fibroids],moderate to severe symptoms
disease_disorder,contra,0.8441166,ulipristal acetate [for emergency contraception],5 days) of unprotected sexual intercourse or contraceptive failure
disease_disorder,failure,0.898361,ulipristal acetate [for emergency contraception],5 days) of unprotected sexual intercourse or contraceptive failure
disease_disorder,asthma,0.94807905,tulobuterol hydrochloride,chronic asthma and chronic bronchitis
disease_disorder,bronchitis,0.9068997,tulobuterol hydrochloride,chronic asthma and chronic bronchitis
sign_symptom,hypersensitivity,0.99974734,tto thermal toothpaste,faster relief from dental hypersensitivity
disease_disorder,illnesses,0.9944563,vitamin a,concomitant therapy of mucosa illnesses
disease_disorder,vinpocetine,0.89542645,vinpocetine,acute cardiovascular disorders
disease_disorder,acute cardiovascular disorders,0.9838045,vinpocetine,acute cardiovascular disorders
disease_disorder,leukemia,0.5925822,vincristine sulfate,inacute leukemia
disease_disorder,hodgkins disease,0.99369127,vinblastine sulfate,previously untreated patients with advanced hodgkins disease
sign_symptom,asthma,0.5564926,vilanterol trifenatate + fluticasone furoate,asthma
sign_symptom,asthma,0.68940413,vilanterol + umeclidinium + fluticasone furoate,asthma
sign_symptom,deletion,0.99455947,venetoclax,in the presence of 17p deletion or tp53 mutation
sign_symptom,tp53 mutation,0.99948305,venetoclax,in the presence of 17p deletion or tp53 mutation
disease_disorder,treat,0.99914336,vardenafil,treaterectile dysfunction
disease_disorder,fever,0.7901136,yellow fever vaccine,any country that requires an international certificate of vaccination for entry
sign_symptom,nasal congestion,0.9939615,xylometazoline hydrochloride,nasal congestion
sign_symptom,oxidative stress,0.9651444,"vitamins [c, e, b9 and b12] and minerals [selenium, copper and zinc]",helps to protect cells against oxidative stress
sign_symptom,hyper,0.9999498,"vitamin b6, b9 & b12",hyperhomocysteinemia
disease_disorder,peripheral neuritis,0.8533428,"vitamin b1, b2 & b6","it is also used in beri-beri, peripheral neuritis"
sign_symptom,stressful conditions,0.7494232,vitamin b complex,physiologically stressful conditions
sign_symptom,seizures,0.9998752,zonisamide,partial seizures in adults withepilepsy
sign_symptom,migraine,0.98323214,zolmitriptan,migraines with or without aura in adults
sign_symptom,aura,0.9963482,zolmitriptan,migraines with or without aura in adults
sign_symptom,hyper,0.9993955,zoledronic acid [for hypercalcemia],hypercalcaemia of malignancy
disease_disorder,malignancy,0.996301,zoledronic acid [for hypercalcemia],hypercalcaemia of malignancy
sign_symptom,losing conditions,0.7242366,zinc sulfate monohydrate,zinc deficiency and/or zinc losing conditions
sign_symptom,rash,0.99993634,zinc oxide + virgin castor oil,nappy rash
sign_symptom,rash,0.9999049,zinc oxide + benzyl alcohol + benzyl benzoate + benzyl cinnamate + lanolin,napkin rash
disease_disorder,asthma,0.6218703,zafirlukast,asthma in adults and children 5 years of age and older
