generic_name,cases,rating
tofacitinib,rheumatoid arthritis,0.8888888888888888
lubiprostone,"constipation, chronic",0.6666666666666666
hydrochlorothiazide,high blood pressure,0.1111111111111111
topiramate,migraine prevention,1.0
furosemide,high blood pressure,0.2222222222222222
tioconazole,vaginal yeast infection,0.0
pregabalin,ibromyalgia,0.7777777777777778
levetiracetam,seizures,1.0
fluorouracil,actinic keratosis,0.2222222222222222
clonazepam,insomnia,0.7777777777777778
etodolac,pain,0.0
adalimumab,rheumatoid arthritis,0.7777777777777778
levonorgestrel,birth control,0.0
cyclosporine,keratoconjunctivitis sicca,0.0
mirtazapine,anxiety,0.7777777777777778
ibuprofen,back pain,0.6666666666666666
acetylcysteine,diagnostic bronchograms,0.8888888888888888
nabumetone,back pain,0.8888888888888888
insulin detemir,"diabetes, type 1",1.0
sulindac,"gout, acute",1.0
nitrofurantoin,bladder infection,0.0
celecoxib,pain,0.7777777777777778
valacyclovir,cold sores,1.0
diazepam,anxiety,1.0
desvenlafaxine,depression,0.6666666666666666
levonorgestrel,birth control,0.3333333333333333
nitrofurantoin,urinary tract infection,0.0
aripiprazole,bipolar disorde,0.1111111111111111
bisacodyl,constipation,0.6666666666666666
ibuprofen,headache,1.0
levonorgestrel,birth control,0.6666666666666666
nitrofurantoin,urinary tract infection,0.3333333333333333
clonazepam,anxiety,1.0
ondansetron,nausea/vomiting,0.5555555555555556
levonorgestrel,birth control,0.8888888888888888
levonorgestrel,emergency contraception,0.7777777777777778
tranexamic acid,bleeding disorde,0.3333333333333333
valacyclovir,cold sores,1.0
suvorexant,insomnia,0.8888888888888888
atenolol,anxiety,0.8888888888888888
omeprazole,gerd,1.0
alprazolam,anxiety,1.0
tioconazole,vaginal yeast infection,0.0
irbesartan,high blood pressure,0.8888888888888888
meloxicam,inflammatory conditions,0.7777777777777778
clonazepam,panic disorde,0.8888888888888888
alprazolam,anxiety,0.3333333333333333
dulaglutide,"diabetes, type 2",0.8888888888888888
tioconazole,vaginal yeast infection,0.3333333333333333
eszopiclone,insomnia,0.0
rivaroxaban,"pulmonary embolism, recurrent event",1.0
metronidazole,bacterial vaginitis,0.2222222222222222
levonorgestrel,birth control,0.6666666666666666
nabumetone,back pain,0.0
metronidazole,bacterial infection,1.0
bisacodyl,constipation,0.2222222222222222
paclitaxel,ovarian cance,0.6666666666666666
levonorgestrel,emergency contraception,0.6666666666666666
hylan g-f 20,osteoarthritis,0.1111111111111111
simvastatin,high cholesterol,1.0
methotrexate,psoriasis,0.7777777777777778
levonorgestrel,abnormal uterine bleeding,0.6666666666666666
imiquimod,keratosis,0.5555555555555556
liraglutide,,0.5555555555555556
liraglutide,obesity,1.0
adalimumab,psoriasis,1.0
methocarbamol,muscle spasm,0.8888888888888888
sofosbuvir,hepatitis c,1.0
linagliptin,"diabetes, type 2",0.2222222222222222
aripiprazole,bipolar disorde,0.2222222222222222
omalizumab,urticaria,1.0
sumatriptan,migraine,0.8888888888888888
eszopiclone,insomnia,0.1111111111111111
mirtazapine,depression,0.8888888888888888
granisetron,"nausea/vomiting, chemotherapy induced",1.0
levonorgestrel,birth control,0.5555555555555556
hylan g-f 20,osteoarthritis,0.7777777777777778
terconazole,vaginal yeast infection,0.0
celecoxib,osteoarthritis,0.0
lubiprostone,"constipation, chronic",0.6666666666666666
denosumab,osteoporosis,0.0
levonorgestrel,emergency contraception,0.0
fluconazole,tinea cruris,0.8888888888888888
acetazolamide,glaucoma,0.7777777777777778
clonazepam,anxiety,0.8888888888888888
nimodipine,migraine prevention,0.7777777777777778
pregabalin,ibromyalgia,0.4444444444444444
eszopiclone,insomnia,0.0
clindamycin,bacterial infection,1.0
levonorgestrel,birth control,0.8888888888888888
estradiol,postmenopausal symptoms,0.8888888888888888
insulin degludec,"diabetes, type 2",0.5555555555555556
atenolol,high blood pressure,0.2222222222222222
spironolactone,alopecia,1.0
levonorgestrel,abnormal uterine bleeding,0.4444444444444444
sitagliptin,"diabetes, type 2",0.7777777777777778
vardenafil,erectile dysfunction,0.8888888888888888
levonorgestrel,birth control,0.4444444444444444
tioconazole,vaginal yeast infection,0.0
gabapentin,bipolar disorde,0.5555555555555556
levonorgestrel,birth control,1.0
desvenlafaxine,depression,1.0
pregabalin,pain,0.7777777777777778
clonazepam,bipolar disorde,1.0
armodafinil,narcolepsy,0.8888888888888888
armodafinil,ibromyalgia,0.5555555555555556
desvenlafaxine,depression,1.0
topiramate,migraine prevention,0.1111111111111111
topiramate,migraine prevention,0.8888888888888888
ropinirole,restless legs syndrome,0.7777777777777778
levonorgestrel,birth control,0.0
valacyclovir,cold sores,1.0
clindamycin,bacterial infection,0.0
estradiol,postmenopausal symptoms,0.8888888888888888
baclofen,muscle spasm,1.0
dulaglutide,"diabetes, type 2",0.5555555555555556
tioconazole,vaginal yeast infection,0.0
brexpiprazole,major depressive disorde,0.8888888888888888
rituximab,rheumatoid arthritis,0.8888888888888888
silodosin,benign prostatic hyperplasia,0.7777777777777778
ziprasidone,bipolar disorde,0.0
atenolol,anxiety,0.0
oxcarbazepine,seizures,0.0
alprazolam,panic disorde,0.8888888888888888
clonazepam,anxiety,1.0
suvorexant,insomnia,0.0
levonorgestrel,birth control,1.0
desvenlafaxine,postmenopausal symptoms,1.0
propofol,anesthesia,1.0
methotrexate,neoplastic diseases,0.6666666666666666
teriparatide,osteoporosis,1.0
coal tar,psoriasis,1.0
levonorgestrel,emergency contraception,0.8888888888888888
levonorgestrel,birth control,0.3333333333333333
metronidazole,bacterial vaginitis,1.0
levonorgestrel,emergency contraception,1.0
hydrochlorothiazide,high blood pressure,0.0
gabapentin,peripheral neuropathy,0.8888888888888888
bisacodyl,constipation,1.0
bisacodyl,constipation,1.0
ramipril,high blood pressure,0.4444444444444444
liraglutide,obesity,1.0
alprazolam,anxiety,1.0
tioconazole,vaginal yeast infection,0.8888888888888888
roflumilast,"copd, maintenance",0.1111111111111111
ethambutol,"mycobacterium avium-intracellulare, treatment",0.0
clarithromycin,sinusitis,0.6666666666666666
tioconazole,vaginal yeast infection,1.0
adapalene,acne,0.6666666666666666
rituximab,rheumatoid arthritis,1.0
vardenafil,erectile dysfunction,1.0
mirtazapine,depression,0.8888888888888888
temazepam,insomnia,1.0
alprazolam,panic disorde,1.0
olanzapine,bipolar disorde,0.8888888888888888
terconazole,vaginal yeast infection,0.0
metronidazole,bacterial vaginitis,0.8888888888888888
orlistat,,0.8888888888888888
rifaximin,irritable bowel syndrome,0.1111111111111111
alprazolam,anxiety,0.8888888888888888
leflunomide,rheumatoid arthritis,0.4444444444444444
aripiprazole,bipolar disorde,0.4444444444444444
desvenlafaxine,depression,0.0
gabapentin,restless legs syndrome,1.0
acetazolamide,pseudotumor cerebri,1.0
alprazolam,anxiety,1.0
tioconazole,vaginal yeast infection,0.5555555555555556
isosorbide mononitrate,angina pectoris prophylaxis,1.0
lamotrigine,bipolar disorde,1.0
alprazolam,anxiety,0.4444444444444444
lorazepam,panic disorde,0.7777777777777778
bisacodyl,constipation,0.1111111111111111
alprazolam,panic disorde,1.0
omeprazole,gerd,1.0
valacyclovir,cold sores,1.0
levonorgestrel,birth control,0.7777777777777778
lisinopril,high blood pressure,0.6666666666666666
olanzapine,schizophrenia,0.6666666666666666
mirtazapine,depression,0.6666666666666666
olanzapine,bipolar disorde,1.0
clindamycin,surgical prophylaxis,0.3333333333333333
mirtazapine,depression,1.0
alprazolam,anxiety,1.0
silodosin,benign prostatic hyperplasia,0.5555555555555556
tioconazole,vaginal yeast infection,1.0
levonorgestrel,birth control,0.7777777777777778
clonazepam,anxiety,1.0
clonazepam,anxiety,0.8888888888888888
clindamycin,bacterial infection,0.6666666666666666
clonazepam,anxiety,1.0
famciclovir,cold sores,0.0
lifitegrast,dry eye disease,0.0
olanzapine,bipolar disorde,0.5555555555555556
pregabalin,neuropathic pain,1.0
gabapentin,epilepsy,0.7777777777777778
gabapentin,peripheral neuropathy,1.0
mirtazapine,insomnia,0.5555555555555556
levetiracetam,epilepsy,0.4444444444444444
pregabalin,ibromyalgia,0.2222222222222222
gabapentin,ibromyalgia,0.0
liraglutide,obesity,0.8888888888888888
naltrexone,opiate dependence,0.1111111111111111
imiquimod,condylomata acuminata,1.0
gabapentin,restless legs syndrome,0.8888888888888888
topiramate,migraine prevention,0.6666666666666666
furosemide,edema,0.2222222222222222
carbamazepine,bipolar disorde,0.7777777777777778
pregabalin,generalized anxiety disorde,0.8888888888888888
lamotrigine,bipolar disorde,0.8888888888888888
silodosin,benign prostatic hyperplasia,0.2222222222222222
methocarbamol,muscle spasm,1.0
meloxicam,inflammatory conditions,0.0
levonorgestrel,,0.0
sumatriptan,migraine,0.4444444444444444
levonorgestrel,emergency contraception,0.8888888888888888
estradiol,postmenopausal symptoms,1.0
topiramate,migraine prevention,0.6666666666666666
adalimumab,rheumatoid arthritis,0.0
levonorgestrel,birth control,1.0
levonorgestrel,emergency contraception,1.0
lifitegrast,dry eye disease,1.0
lamotrigine,depression,0.0
lactulose,"constipation, chronic",0.7777777777777778
mirtazapine,depression,0.6666666666666666
levonorgestrel,emergency contraception,1.0
adalimumab,rheumatoid arthritis,1.0
acetazolamide,pseudotumor cerebri,1.0
armodafinil,narcolepsy,0.7777777777777778
nitrofurantoin,bladder infection,0.0
apremilast,plaque psoriasis,0.1111111111111111
naltrexone,opiate dependence,0.2222222222222222
clindamycin,bacterial infection,0.7777777777777778
dulaglutide,"diabetes, type 2",0.8888888888888888
rifaximin,irritable bowel syndrome,1.0
tolnaftate,tinea versicol,0.4444444444444444
cephalexin,bacterial infection,0.7777777777777778
tioconazole,vaginal yeast infection,0.3333333333333333
imiquimod,human papilloma virus,0.7777777777777778
temazepam,insomnia,0.7777777777777778
meloxicam,osteoarthritis,0.2222222222222222
metronidazole,bacterial vaginitis,0.7777777777777778
gabapentin,insomnia,0.6666666666666666
carbamazepine,epilepsy,0.0
lubiprostone,"constipation, chronic",0.0
oxazepam,insomnia,0.8888888888888888
ropinirole,restless legs syndrome,0.5555555555555556
ziprasidone,bipolar disorde,1.0
temazepam,insomnia,0.5555555555555556
sitagliptin,"diabetes, type 2",0.2222222222222222
lacosamide,seizures,0.7777777777777778
dexamethasone,lymphoma,1.0
desvenlafaxine,depression,0.6666666666666666
paliperidone,schizophrenia,0.7777777777777778
capsaicin,osteoarthritis,1.0
temazepam,insomnia,1.0
levonorgestrel,birth control,0.6666666666666666
valacyclovir,"herpes simplex, mucocutaneous/immunocompetent host",1.0
metronidazole,rosacea,1.0
propofol,anesthesia,0.8888888888888888
liraglutide,"diabetes, type 2",1.0
gemfibrozil,high cholesterol,1.0
levonorgestrel,birth control,0.4444444444444444
alprazolam,depression,1.0
clindamycin,bacterial vaginitis,0.7777777777777778
mirtazapine,anxiety,0.8888888888888888
mirabegron,overactive bladde,0.0
levonorgestrel,birth control,1.0
darbepoetin alfa,"anemia, chemotherapy induced",1.0
gabapentin,alcohol withdrawal,0.8888888888888888
hydrochlorothiazide,high blood pressure,0.7777777777777778
olanzapine,major depressive disorde,0.7777777777777778
lorazepam,anxiety,1.0
famciclovir,cold sores,1.0
tioconazole,vaginal yeast infection,1.0
levetiracetam,seizures,1.0
golimumab,ulcerative colitis,0.8888888888888888
levonorgestrel,birth control,0.8888888888888888
dexlansoprazole,gerd,0.6666666666666666
rituximab,non-hodgkin's lymphoma,1.0
zaleplon,insomnia,0.4444444444444444
lubiprostone,"constipation, chronic",0.5555555555555556
aripiprazole,major depressive disorde,1.0
liraglutide,"diabetes, type 2",0.1111111111111111
levonorgestrel,birth control,0.1111111111111111
azelaic acid,rosacea,1.0
golimumab,ankylosing spondylitis,1.0
ibuprofen,muscle pain,0.0
magnesium hydroxide,constipation,0.6666666666666666
ribavirin,hepatitis c,1.0
gabapentin,peripheral neuropathy,1.0
levonorgestrel,emergency contraception,0.0
levonorgestrel,abnormal uterine bleeding,0.7777777777777778
gabapentin,peripheral neuropathy,0.8888888888888888
methylprednisolone,inflammatory conditions,0.0
gabapentin,peripheral neuropathy,0.0
tadalafil,benign prostatic hyperplasia,1.0
baclofen,alcohol withdrawal,0.7777777777777778
dexamethasone,inflammatory conditions,0.1111111111111111
clarithromycin,sinusitis,0.7777777777777778
simvastatin,high cholesterol,0.4444444444444444
topiramate,migraine prevention,0.3333333333333333
ibuprofen,osteoarthritis,1.0
lamotrigine,bipolar disorde,1.0
bisacodyl,constipation,0.8888888888888888
valacyclovir,cold sores,1.0
levonorgestrel,birth control,0.4444444444444444
lorazepam,panic disorde,0.8888888888888888
metronidazole,bacterial vaginitis,0.0
clonazepam,borderline personality disorde,0.8888888888888888
metronidazole,bacterial vaginitis,0.4444444444444444
tioconazole,vaginal yeast infection,0.3333333333333333
metronidazole,bacterial vaginitis,0.8888888888888888
potassium chloride,prevention of hypokalemia,0.0
clonazepam,migraine prevention,0.2222222222222222
desvenlafaxine,depression,0.6666666666666666
dapsone,acne,0.4444444444444444
sucralfate,gerd,1.0
fluorouracil,actinic keratosis,0.5555555555555556
lamotrigine,bipolar disorde,0.0
gabapentin,ibromyalgia,0.8888888888888888
clonazepam,panic disorde,1.0
crisaborole,atopic dermatitis,0.4444444444444444
mirtazapine,insomnia,0.8888888888888888
alprazolam,anxiety,0.8888888888888888
rituximab,cal segmental glomerulosclerosis,0.8888888888888888
baclofen,muscle spasm,0.5555555555555556
armodafinil,narcolepsy,0.4444444444444444
tocilizumab,rheumatoid arthritis,0.7777777777777778
clindamycin,bacterial infection,0.3333333333333333
atenolol,high blood pressure,1.0
levonorgestrel,emergency contraception,1.0
zaleplon,insomnia,0.0
meloxicam,inflammatory conditions,1.0
glipizide,"diabetes, type 2",0.8888888888888888
levetiracetam,bipolar disorde,0.1111111111111111
atenolol,high blood pressure,1.0
clonazepam,anxiety,0.8888888888888888
orlistat,obesity,1.0
topiramate,bipolar disorde,0.0
lorazepam,anxiety,0.8888888888888888
lisinopril,high blood pressure,0.8888888888888888
lorazepam,nausea/vomiting,0.4444444444444444
metronidazole,bacterial vaginitis,1.0
clonazepam,bipolar disorde,0.7777777777777778
clindamycin,skin or soft tissue infection,0.2222222222222222
insulin detemir,"diabetes, type 2",0.5555555555555556
levonorgestrel,emergency contraception,1.0
mirtazapine,major depressive disorde,0.4444444444444444
levonorgestrel,birth control,0.4444444444444444
levetiracetam,neuralgia,0.6666666666666666
dapsone,acne,1.0
terconazole,vaginal yeast infection,1.0
tadalafil,erectile dysfunction,1.0
ciprofloxacin,prostatitis,1.0
desonide,eczema,0.8888888888888888
magnesium hydroxide,constipation,1.0
oseltamivir,influenza,0.0
clonazepam,anxiety,1.0
spironolactone,acne,1.0
vardenafil,erectile dysfunction,0.6666666666666666
chlorambucil,lymphoma,0.6666666666666666
levonorgestrel,birth control,0.0
lamotrigine,bipolar disorde,1.0
roflumilast,copd,0.0
baclofen,muscle spasm,0.5555555555555556
carvedilol,heart failure,1.0
desvenlafaxine,major depressive disorde,0.0
liraglutide,"diabetes, type 2",0.8888888888888888
tioconazole,vaginal yeast infection,0.0
gabapentin,insomnia,0.8888888888888888
ramelteon,insomnia,1.0
alprazolam,panic disorde,0.8888888888888888
levonorgestrel,emergency contraception,1.0
suvorexant,insomnia,0.2222222222222222
clonazepam,insomnia,1.0
gabapentin,pain,1.0
ziprasidone,bipolar disorde,0.0
desvenlafaxine,anxiety,0.3333333333333333
cephalexin,bladder infection,1.0
zolmitriptan,migraine,1.0
capsaicin,osteoarthritis,0.7777777777777778
levonorgestrel,birth control,0.1111111111111111
levonorgestrel,emergency contraception,0.0
levonorgestrel,birth control,0.8888888888888888
celecoxib,pain,0.2222222222222222
spironolactone,high blood pressure,0.5555555555555556
gabapentin,benign essential trem,0.2222222222222222
tioconazole,vaginal yeast infection,0.4444444444444444
lisinopril,high blood pressure,0.0
suvorexant,insomnia,0.0
carbamazepine,bipolar disorde,0.4444444444444444
clonazepam,insomnia,1.0
liraglutide,"diabetes, type 2",0.7777777777777778
pregabalin,generalized anxiety disorde,1.0
alprazolam,anxiety,1.0
temazepam,insomnia,0.6666666666666666
tioconazole,vaginal yeast infection,0.0
gabapentin,anxiety,1.0
oseltamivir,influenza,1.0
levonorgestrel,birth control,0.0
pregabalin,pain,0.8888888888888888
metronidazole,bacterial infection,0.8888888888888888
bisacodyl,constipation,0.4444444444444444
aripiprazole,autism,0.4444444444444444
clindamycin,bacterial infection,0.0
clonazepam,anxiety,1.0
gabapentin,migraine,1.0
allopurinol,gout,1.0
dulaglutide,"diabetes, type 2",0.8888888888888888
alprazolam,anxiety,1.0
cephalexin,bladder infection,0.8888888888888888
meloxicam,osteoarthritis,0.7777777777777778
ramipril,high blood pressure,0.5555555555555556
tioconazole,vaginal yeast infection,0.8888888888888888
levonorgestrel,abnormal uterine bleeding,0.7777777777777778
diazepam,anxiety,0.8888888888888888
spironolactone,acne,0.7777777777777778
desvenlafaxine,depression,1.0
tioconazole,vaginal yeast infection,0.0
bisacodyl,constipation,0.3333333333333333
irbesartan,high blood pressure,0.0
topiramate,bipolar disorde,1.0
meloxicam,inflammatory conditions,0.0
linezolid,methicillin-resistant staphylococcus aureus infection,0.8888888888888888
topiramate,obesity,0.8888888888888888
empagliflozin,"diabetes, type 2",0.5555555555555556
fluorouracil,basal cell carcinoma,1.0
topiramate,migraine prevention,0.0
mirtazapine,depression,0.1111111111111111
isosorbide mononitrate,angina,0.1111111111111111
fluconazole,vaginal yeast infection,0.3333333333333333
silver sulfadiazine,"burns, external",1.0
clarithromycin,tonsillitis/pharyngitis,0.0
temazepam,insomnia,0.8888888888888888
levetiracetam,seizures,0.8888888888888888
ciprofloxacin,urinary tract infection,0.8888888888888888
fluconazole,vaginal yeast infection,1.0
tadalafil,erectile dysfunction,0.2222222222222222
baclofen,chronic spasticity,0.5555555555555556
methylprednisolone,rheumatoid arthritis,0.8888888888888888
baclofen,muscle spasm,1.0
armodafinil,obstructive sleep apnea/hypopnea syndrome,1.0
omalizumab,urticaria,0.8888888888888888
armodafinil,hypersomnia,0.2222222222222222
topiramate,bipolar disorde,1.0
liraglutide,"diabetes, type 2",1.0
clonazepam,restless legs syndrome,0.7777777777777778
magnesium hydroxide,constipation,0.8888888888888888
clarithromycin,tonsillitis/pharyngitis,1.0
apremilast,psoriatic arthritis,0.0
dapsone,acne,0.8888888888888888
levonorgestrel,birth control,1.0
tioconazole,vaginal yeast infection,1.0
levonorgestrel,birth control,0.7777777777777778
levonorgestrel,emergency contraception,1.0
atenolol,high blood pressure,0.7777777777777778
ranolazine,angina,0.7777777777777778
letrozole,breast cance,0.3333333333333333
oxazepam,anxiety,0.8888888888888888
levonorgestrel,birth control,1.0
levonorgestrel,birth control,1.0
lamotrigine,depression,1.0
metronidazole,bacterial infection,1.0
clonazepam,anxiety,1.0
spironolactone,acne,0.1111111111111111
latanoprost,"glaucoma, open angle",0.0
gabapentin,diabetic peripheral neuropathy,1.0
ondansetron,nausea/vomiting,0.0
dapsone,mis,1.0
levonorgestrel,birth control,1.0
tioconazole,vaginal yeast infection,0.6666666666666666
lansoprazole,gerd,1.0
lorazepam,anxiety,0.8888888888888888
ondansetron,nausea/vomiting,0.7777777777777778
lamotrigine,bipolar disorde,0.8888888888888888
levetiracetam,seizures,0.5555555555555556
metronidazole,bacterial infection,1.0
lisinopril,high blood pressure,1.0
tinidazole,bacterial vaginitis,0.8888888888888888
ropinirole,restless legs syndrome,0.0
eszopiclone,insomnia,0.8888888888888888
lisinopril,coronary artery disease,0.1111111111111111
baclofen,muscle spasm,0.2222222222222222
bimatoprost,"glaucoma, open angle",0.8888888888888888
lubiprostone,"constipation, chronic",0.3333333333333333
mirtazapine,depression,0.8888888888888888
sulfasalazine,crohn's disease,0.8888888888888888
sucralfate,stomach ulce,0.7777777777777778
metronidazole,bacterial vaginitis,0.7777777777777778
pramipexole,restless legs syndrome,0.0
levonorgestrel,emergency contraception,1.0
clonazepam,anxiety,0.6666666666666666
liraglutide,"diabetes, type 2",1.0
ciprofloxacin,bladder infection,0.1111111111111111
diazepam,anxiety,0.0
oseltamivir,influenza,1.0
levonorgestrel,emergency contraception,0.8888888888888888
desvenlafaxine,anxiety,0.6666666666666666
alprazolam,panic disorde,1.0
tioconazole,vaginal yeast infection,0.1111111111111111
desvenlafaxine,depression,0.7777777777777778
alprazolam,anxiety,0.1111111111111111
naltrexone,opiate dependence,1.0
liraglutide,weight loss,1.0
pramipexole,restless legs syndrome,0.7777777777777778
colchicine,"gout, acute",0.6666666666666666
methotrexate,rheumatoid arthritis,0.1111111111111111
temazepam,insomnia,0.0
capsaicin,osteoarthritis,0.5555555555555556
vardenafil,erectile dysfunction,1.0
levonorgestrel,birth control,0.2222222222222222
atenolol,migraine prevention,1.0
lisinopril,high blood pressure,1.0
magnesium hydroxide,constipation,1.0
armodafinil,depression,1.0
alprazolam,depression,0.8888888888888888
meloxicam,osteoarthritis,0.7777777777777778
levonorgestrel,birth control,0.0
levonorgestrel,birth control,0.8888888888888888
levonorgestrel,birth control,0.8888888888888888
nitrofurantoin,urinary tract infection,1.0
olanzapine,borderline personality disorde,0.8888888888888888
cabergoline,hyperprolactinemia,0.8888888888888888
lamotrigine,bipolar disorde,1.0
nitrofurantoin,bladder infection,0.7777777777777778
famciclovir,cold sores,0.8888888888888888
levonorgestrel,birth control,0.4444444444444444
topiramate,migraine prevention,0.6666666666666666
levonorgestrel,abnormal uterine bleeding,0.0
celecoxib,pain,0.6666666666666666
atenolol,migraine prevention,0.5555555555555556
dulaglutide,"diabetes, type 2",1.0
levonorgestrel,birth control,0.2222222222222222
lansoprazole,gerd,1.0
omeprazole,duodenal ulce,0.7777777777777778
lorazepam,anxiety,1.0
levonorgestrel,emergency contraception,1.0
levonorgestrel,birth control,0.7777777777777778
aripiprazole,depression,0.8888888888888888
aripiprazole,depression,0.8888888888888888
tioconazole,vaginal yeast infection,0.7777777777777778
carbamazepine,peripheral neuropathy,1.0
aripiprazole,bipolar disorde,0.6666666666666666
omalizumab,urticaria,1.0
sulfasalazine,inflammatory bowel disease,1.0
celecoxib,osteoarthritis,1.0
meloxicam,osteoarthritis,0.7777777777777778
rosuvastatin,high cholesterol,0.4444444444444444
fluconazole,vaginal yeast infection,1.0
clonazepam,benzodiazepine withdrawal,0.5555555555555556
bisacodyl,bowel preparation,0.2222222222222222
oxcarbazepine,anxiety,0.2222222222222222
cephalexin,bladder infection,0.8888888888888888
clonazepam,seizure prevention,0.4444444444444444
desvenlafaxine,anxiety,1.0
pramipexole,periodic limb movement disorde,1.0
nitrofurantoin,bladder infection,0.3333333333333333
bisacodyl,constipation,0.2222222222222222
lisinopril,high blood pressure,0.0
evening primrose oil,premenstrual dysphoric disorde,0.8888888888888888
levonorgestrel,birth control,0.0
metronidazole,bacterial vaginitis,0.0
lamotrigine,bipolar disorde,1.0
desvenlafaxine,depression,0.6666666666666666
cephalexin,skin or soft tissue infection,0.8888888888888888
levonorgestrel,emergency contraception,1.0
sumatriptan,migraine,1.0
desvenlafaxine,depression,0.8888888888888888
topiramate,migraine prevention,0.4444444444444444
alprazolam,anxiety,0.7777777777777778
estradiol,atrophic vaginitis,0.0
ondansetron,nausea/vomiting,0.2222222222222222
baclofen,periodic limb movement disorde,0.0
tioconazole,vaginal yeast infection,0.0
alprazolam,anxiety,0.5555555555555556
diazoxide,hypoglycemia,0.8888888888888888
levonorgestrel,abnormal uterine bleeding,0.0
fluconazole,vaginal yeast infection,0.3333333333333333
diazepam,anxiety,0.8888888888888888
selexipag,pulmonary hypertension,0.5555555555555556
dapsone,acne,1.0
tadalafil,erectile dysfunction,1.0
methylprednisolone,"gout, acute",1.0
carisoprodol,muscle spasm,1.0
methimazole,hyperthyroidism,0.3333333333333333
mirabegron,overactive bladde,0.6666666666666666
tioconazole,vaginal yeast infection,0.0
desvenlafaxine,anxiety,0.8888888888888888
liraglutide,"diabetes, type 2",1.0
etanercept,ankylosing spondylitis,0.8888888888888888
bisacodyl,constipation,0.7777777777777778
aprepitant,"nausea/vomiting, chemotherapy induced",1.0
eluxadoline,irritable bowel syndrome,0.4444444444444444
liraglutide,"diabetes, type 2",0.8888888888888888
lisinopril,high blood pressure,0.0
gabapentin,anxiety,0.6666666666666666
levonorgestrel,birth control,1.0
mirtazapine,depression,0.8888888888888888
nortriptyline,migraine prevention,1.0
metronidazole,bacterial vaginitis,0.7777777777777778
olanzapine,bipolar disorde,1.0
levonorgestrel,emergency contraception,1.0
clonazepam,anxiety,0.8888888888888888
mirtazapine,depression,0.5555555555555556
lisinopril,high blood pressure,0.4444444444444444
aripiprazole,bipolar disorde,1.0
diazepam,muscle spasm,1.0
tioconazole,vaginal yeast infection,0.8888888888888888
minoxidil,alopecia,1.0
pentosan polysulfate sodium,interstitial cystitis,0.7777777777777778
levonorgestrel,abnormal uterine bleeding,0.4444444444444444
oxcarbazepine,trigeminal neuralgia,0.8888888888888888
mercaptopurine,"crohn's disease, maintenance",0.0
levonorgestrel,abnormal uterine bleeding,0.2222222222222222
metronidazole,bacterial vaginitis,0.6666666666666666
mirtazapine,insomnia,0.8888888888888888
nifedipine,high blood pressure,0.8888888888888888
meloxicam,rheumatoid arthritis,0.0
lisinopril,high blood pressure,0.8888888888888888
clonazepam,anxiety,1.0
levonorgestrel,birth control,0.8888888888888888
colchicine,"gout, acute",0.7777777777777778
pregabalin,neuropathic pain,0.7777777777777778
levonorgestrel,birth control,0.8888888888888888
omeprazole,gerd,1.0
alprazolam,anxiety,1.0
levonorgestrel,birth control,0.1111111111111111
levonorgestrel,birth control,0.6666666666666666
mirabegron,overactive bladde,0.3333333333333333
armodafinil,narcolepsy,1.0
levetiracetam,epilepsy,0.5555555555555556
tioconazole,vaginal yeast infection,0.7777777777777778
nitrofurantoin,urinary tract infection,0.1111111111111111
lamotrigine,depression,1.0
diazepam,muscle spasm,1.0
naltrexone,alcohol dependence,1.0
fluconazole,vaginal yeast infection,0.0
adalimumab,rheumatoid arthritis,0.4444444444444444
aripiprazole,bipolar disorde,0.5555555555555556
levonorgestrel,birth control,1.0
bisacodyl,constipation,0.5555555555555556
olanzapine,schizophrenia,0.6666666666666666
nitrofurantoin,bladder infection,0.1111111111111111
celecoxib,osteoarthritis,0.8888888888888888
mirtazapine,anxiety,0.5555555555555556
estradiol,postmenopausal symptoms,1.0
clobazam,epilepsy,1.0
iloperidone,bipolar disorde,1.0
methylprednisolone,inflammatory conditions,0.7777777777777778
cefdinir,sinusitis,0.6666666666666666
nitrofurantoin,urinary tract infection,0.2222222222222222
metronidazole,bacterial infection,0.7777777777777778
lisinopril,high blood pressure,0.3333333333333333
clonazepam,anxiety,1.0
olanzapine,bipolar disorde,0.7777777777777778
gabapentin,peripheral neuropathy,1.0
diazepam,anxiety,1.0
gabapentin,pain,0.8888888888888888
alprazolam,anxiety,1.0
desvenlafaxine,depression,0.1111111111111111
lamotrigine,bipolar disorde,1.0
diazepam,night terrors,1.0
hydrochlorothiazide,high blood pressure,0.6666666666666666
levonorgestrel,birth control,0.8888888888888888
aripiprazole,schizophrenia,0.8888888888888888
tioconazole,vaginal yeast infection,0.1111111111111111
methocarbamol,muscle spasm,0.8888888888888888
levonorgestrel,emergency contraception,0.8888888888888888
metronidazole,bacterial vaginitis,1.0
lamotrigine,depression,1.0
gabapentin,anxiety,1.0
levonorgestrel,emergency contraception,0.8888888888888888
topiramate,bipolar disorde,1.0
diazepam,muscle spasm,0.8888888888888888
liraglutide,obesity,0.4444444444444444
dulaglutide,"diabetes, type 2",0.0
nortriptyline,pain,0.2222222222222222
liraglutide,"diabetes, type 2",0.4444444444444444
ibuprofen,eve,0.8888888888888888
gabapentin,peripheral neuropathy,0.0
levonorgestrel,emergency contraception,1.0
levetiracetam,epilepsy,0.0
levonorgestrel,birth control,0.8888888888888888
tioconazole,vaginal yeast infection,1.0
