Entity Group,Word,Score,Generic Name,Use Case
Disease_disorder,cardiac arrest,0.8999042,norepinephrine,cardiac arrest and profound hypotension
Severity,profound,0.9997874,norepinephrine,cardiac arrest and profound hypotension
Detailed_description,active,0.9996495,nizatidine,activeduodenal ulcer
Detailed_description,unresect,0.73164314,nivolumab,patients with unresectable or metastatic melanoma
Detailed_description,meta,0.9999596,nivolumab,patients with unresectable or metastatic melanoma
Medication,nitroglycerin,0.6109692,nitroglycerin (sublingual tablet),indicated
Detailed_description,acute,0.9713868,nitroglycerin (sublingual spray),acute relief of an attack or prophylaxis
Disease_disorder,attack,0.9156285,nitroglycerin (sublingual spray),acute relief of an attack or prophylaxis
Disease_disorder,prop,0.9302338,nitroglycerin (sublingual spray),acute relief of an attack or prophylaxis
Medication,nitroglycerin,0.9834995,nitroglycerin (oral preparation),prophylaxis of angina pectoris
Administration,oral,0.992304,nitroglycerin (oral preparation),prophylaxis of angina pectoris
Therapeutic_procedure,prop,0.999326,nitroglycerin (oral preparation),prophylaxis of angina pectoris
Biological_structure,angina pectoris,0.8759011,nitroglycerin (oral preparation),prophylaxis of angina pectoris
Detailed_description,chronic,0.6603371,nitroglycerin (ointment),chronic anal fissures
Biological_structure,anal,0.986408,nitroglycerin (ointment),chronic anal fissures
Medication,nitroglycerin,0.99390715,nitroglycerin (iv infusion),peri-operative hypertension
Detailed_description,operative,0.69801706,nitroglycerin (iv infusion),peri-operative hypertension
Sign_symptom,hypertension,0.93450713,nitroglycerin (iv infusion),peri-operative hypertension
Sign_symptom,infectious conditions,0.6355763,nitrofurazone,infectious conditions
Detailed_description,microcrystals,0.9922545,nitrofurantoin + nitrofurantoin microcrystals,nitrofurantoin
Therapeutic_procedure,prop,0.9989655,nitrofurantoin,prophylaxis of urinary tract infections
Biological_structure,urinary tract,0.9937473,nitrofurantoin,prophylaxis of urinary tract infections
Disease_disorder,infections,0.9995042,nitrofurantoin,prophylaxis of urinary tract infections
Sign_symptom,diarrhea,0.994654,nitazoxanide,diarrhea
Therapeutic_procedure,oral,0.608791,oral rehydration salt [powder],all age groups
Therapeutic_procedure,rehydration,0.89539313,oral rehydration salt [powder],all age groups
Sign_symptom,age groups,0.6975341,oral rehydration salt [powder],all age groups
Administration,oral,0.5292929,oral rehydration salt [flavored],indicated for diarrhea
Therapeutic_procedure,rehydration,0.9594773,oral rehydration salt [flavored],indicated for diarrhea
Diagnostic_procedure,salt,0.46095335,oral rehydration salt [flavored],indicated for diarrhea
Sign_symptom,diarrhea,0.998977,oral rehydration salt [flavored],indicated for diarrhea
Administration,oral,0.98187584,oral polio vaccine,poliovaccines are vaccines used to prevent poliomyelitis
Medication,vaccine,0.25519237,oral polio vaccine,poliovaccines are vaccines used to prevent poliomyelitis
Medication,polio,0.79974043,oral polio vaccine,poliovaccines are vaccines used to prevent poliomyelitis
Disease_disorder,poliomyelitis,0.99924433,oral polio vaccine,poliovaccines are vaccines used to prevent poliomyelitis
Administration,oral,0.5520489,oral cholera vaccine,the vaccine can be administered to anyone above the age of 1 year
Medication,cholera vaccine,0.9932624,oral cholera vaccine,the vaccine can be administered to anyone above the age of 1 year
Medication,vaccine,0.99119747,oral cholera vaccine,the vaccine can be administered to anyone above the age of 1 year
Age,above the age of 1,0.8672792,oral cholera vaccine,the vaccine can be administered to anyone above the age of 1 year
Date,year,0.6200986,oral cholera vaccine,the vaccine can be administered to anyone above the age of 1 year
Detailed_description,repeat courses,0.89449024,ondansetron,repeat courses of emetogenic cancer chemotherapy
Medication,chemotherapy,0.9994728,ondansetron,repeat courses of emetogenic cancer chemotherapy
Sign_symptom,ulcer,0.97973466,omeprazole (mups tablet),duodenal and gastric ulcers
Sign_symptom,ulcer,0.9991921,omeprazole,nsaid-associated duodenal and gastric ulcer
Medication,omega - 3 acid,0.8573928,omega-3 acid ethyl esters [salmon fish oil],adult patients
Medication,ethyl este,0.96706223,omega-3 acid ethyl esters [salmon fish oil],adult patients
Detailed_description,chronic,0.96258944,omalizumab,chronic spontaneous urticaria
Detailed_description,spontaneous,0.99993265,omalizumab,chronic spontaneous urticaria
Sign_symptom,urticaria,0.87084705,omalizumab,chronic spontaneous urticaria
Diagnostic_procedure,olopa,0.96080977,olopatadine hydrochloride (ophthalmic),ocular itching associated with allergic conjunctivitis
Sign_symptom,itching,0.8150186,olopatadine hydrochloride (ophthalmic),ocular itching associated with allergic conjunctivitis
Detailed_description,allergic,0.98132354,olopatadine hydrochloride (ophthalmic),ocular itching associated with allergic conjunctivitis
Disease_disorder,conjunctivitis,0.99692076,olopatadine hydrochloride (ophthalmic),ocular itching associated with allergic conjunctivitis
Medication,olopatadine hydrochloride,0.9817451,olopatadine hydrochloride (nasal spray),adults and children 6 years of age and older
Therapeutic_procedure,nasal spray,0.81482995,olopatadine hydrochloride (nasal spray),adults and children 6 years of age and older
Subject,children,0.5857085,olopatadine hydrochloride (nasal spray),adults and children 6 years of age and older
Age,6 years of age and older,0.97366136,olopatadine hydrochloride (nasal spray),adults and children 6 years of age and older
Medication,hydrochlorothiazide,0.9644316,olmesartan medoxomil + hydrochlorothiazide,amp
Medication,antihypertensive agents,0.9975026,olmesartan medoxomil,alone or in combination with other antihypertensive agents
Disease_disorder,breast cancer,0.9964563,olaparib,breast cancer
Medication,olanzapine,0.99916476,olanzapine,with or without psychotic features and with or without a rapid cycling course
Sign_symptom,psychotic features,0.99929893,olanzapine,with or without psychotic features and with or without a rapid cycling course
Therapeutic_procedure,rapid,0.50790155,olanzapine,with or without psychotic features and with or without a rapid cycling course
Activity,cycling,0.4038458,olanzapine,with or without psychotic features and with or without a rapid cycling course
Therapeutic_procedure,course,0.9684294,olanzapine,with or without psychotic features and with or without a rapid cycling course
Medication,clotrimazole,0.94469965,ofloxacin + clotrimazole + beclomethasone + lidocaine,superficial bacterial and fungal infections
Medication,beclomethasone,0.96136165,ofloxacin + clotrimazole + beclomethasone + lidocaine,superficial bacterial and fungal infections
Diagnostic_procedure,lidocaine,0.9080213,ofloxacin + clotrimazole + beclomethasone + lidocaine,superficial bacterial and fungal infections
Detailed_description,superficial,0.999915,ofloxacin + clotrimazole + beclomethasone + lidocaine,superficial bacterial and fungal infections
Detailed_description,bacterial,0.9995328,ofloxacin + clotrimazole + beclomethasone + lidocaine,superficial bacterial and fungal infections
Detailed_description,fungal,0.99962175,ofloxacin + clotrimazole + beclomethasone + lidocaine,superficial bacterial and fungal infections
Sign_symptom,infections,0.8360961,ofloxacin + clotrimazole + beclomethasone + lidocaine,superficial bacterial and fungal infections
Administration,oral,0.99920064,ofloxacin (oral & injection),mild to moderate infections caused by susceptible strains
Administration,injection,0.69498104,ofloxacin (oral & injection),mild to moderate infections caused by susceptible strains
Severity,mild,0.99936455,ofloxacin (oral & injection),mild to moderate infections caused by susceptible strains
Severity,moderate,0.9512886,ofloxacin (oral & injection),mild to moderate infections caused by susceptible strains
Disease_disorder,infections,0.9986828,ofloxacin (oral & injection),mild to moderate infections caused by susceptible strains
Detailed_description,by susceptible strains,0.9263243,ofloxacin (oral & injection),mild to moderate infections caused by susceptible strains
Biological_structure,external ocular,0.7651507,ofloxacin (ophthalmic),it is indicated for the treatment of external ocular infections
Disease_disorder,infections,0.96912396,ofloxacin (ophthalmic),it is indicated for the treatment of external ocular infections
Medication,acetate,0.6398414,octreotide acetate,carcinoid tumors
Disease_disorder,carcinoid tumors,0.96920085,octreotide acetate,carcinoid tumors
Detailed_description,chronic,0.9951291,obinutuzumab,previously untreated chronic lymphocytic leukemia.
Diagnostic_procedure,oxytetracycline,0.9814257,oxytetracycline + polymixin b sulphate,local treatment of superficial ocular infections
Diagnostic_procedure,poly,0.86087006,oxytetracycline + polymixin b sulphate,local treatment of superficial ocular infections
Detailed_description,superficial,0.9987078,oxytetracycline + polymixin b sulphate,local treatment of superficial ocular infections
Disease_disorder,ocular,0.76722157,oxytetracycline + polymixin b sulphate,local treatment of superficial ocular infections
Disease_disorder,infections,0.8899456,oxytetracycline + polymixin b sulphate,local treatment of superficial ocular infections
Diagnostic_procedure,oxytetracy,0.93018776,oxytetracycline,oxytetracycline is indicated in- respiratory tract infections
Diagnostic_procedure,oxytetracy,0.7510908,oxytetracycline,oxytetracycline is indicated in- respiratory tract infections
Disease_disorder,infections,0.99958485,oxytetracycline,oxytetracycline is indicated in- respiratory tract infections
Medication,bromide,0.74600977,oxyphenonium bromide,oxyphenonium
Medication,oxyp,0.7195538,oxyphenonium bromide,oxyphenonium
Diagnostic_procedure,hydrochlor,0.74950475,oxyphencyclimine hydrochloride,peptic ulcer disease
Disease_disorder,peptic ulcer disease,0.99931777,oxyphencyclimine hydrochloride,peptic ulcer disease
Medication,oxymorphone hydrochloride,0.8905668,oxymorphone hydrochloride,pre-operative &amp; post-operative medication for support of anesthesia
Administration,operative,0.86834985,oxymorphone hydrochloride,pre-operative &amp; post-operative medication for support of anesthesia
Administration,post,0.8187738,oxymorphone hydrochloride,pre-operative &amp; post-operative medication for support of anesthesia
Medication,medication,0.9997135,oxymorphone hydrochloride,pre-operative &amp; post-operative medication for support of anesthesia
Therapeutic_procedure,nasal,0.5402967,oxymetazoline hydrochloride (nasal preparation),otitis media
Biological_structure,media,0.74229664,oxymetazoline hydrochloride (nasal preparation),otitis media
Detailed_description,cream,0.80926913,oxymetazoline hydrochloride (cream),persistent facial erythema associated with rosacea in adults
Detailed_description,persistent,0.9997961,oxymetazoline hydrochloride (cream),persistent facial erythema associated with rosacea in adults
Biological_structure,facial,0.99978,oxymetazoline hydrochloride (cream),persistent facial erythema associated with rosacea in adults
Disease_disorder,rosacea,0.6780875,oxymetazoline hydrochloride (cream),persistent facial erythema associated with rosacea in adults
Age,adults,0.6544068,oxymetazoline hydrochloride (cream),persistent facial erythema associated with rosacea in adults
Medication,oxybutynin chloride,0.9061528,oxybutynin chloride,pediatric patients aged 6 years and older
Subject,pediatric,0.43958697,oxybutynin chloride,pediatric patients aged 6 years and older
Age,aged 6 years and older,0.9612082,oxybutynin chloride,pediatric patients aged 6 years and older
Medication,oxybuprocaine hydrochloride,0.9715729,oxybuprocaine hydrochloride,used to temporarily numb the front surface of the eye
Detailed_description,temporarily,0.9818038,oxybuprocaine hydrochloride,used to temporarily numb the front surface of the eye
Sign_symptom,numb,0.9980552,oxybuprocaine hydrochloride,used to temporarily numb the front surface of the eye
Biological_structure,front surface of the eye,0.99990404,oxybuprocaine hydrochloride,used to temporarily numb the front surface of the eye
Medication,nitrate,0.99151295,oxiconazole nitrate,dermal infections
Disease_disorder,infections,0.99867505,oxiconazole nitrate,dermal infections
Medication,oxcarbazepine,0.9993669,oxcarbazepine,adults
Detailed_description,adults,0.9793625,oxcarbazepine,adults
Medication,oxazepam,0.949899,oxazepam,older people
Age,older,0.5955269,oxazepam,older people
Subject,people,0.408045,oxazepam,older people
Sign_symptom,symptoms,0.9498487,oxaprozin,for relief of the signs and symptoms of osteoarthritis
Disease_disorder,osteoarthritis,0.99808735,oxaprozin,for relief of the signs and symptoms of osteoarthritis
Medication,oxaliplatin,0.9943235,oxaliplatin,adjuvant treatment of stage iii colon cancer
Detailed_description,stage iii,0.99788725,oxaliplatin,adjuvant treatment of stage iii colon cancer
Disease_disorder,colon cancer,0.9196296,oxaliplatin,adjuvant treatment of stage iii colon cancer
Severity,moderate to severe,0.915955,ospemifene,moderate to severe dyspareunia
Detailed_description,meta,0.90578413,osimertinib,patients with metastaticepidermal growth factor receptor
Disease_disorder,influenza,0.81474763,oseltamivir,when the influenza virus is circulating in the community
Coreference,virus,0.6739543,oseltamivir,when the influenza virus is circulating in the community
Nonbiological_location,community,0.95669806,oseltamivir,when the influenza virus is circulating in the community
Detailed_description,susceptible,0.99701905,ornidazole,treatment of susceptible anaerobic infections
Detailed_description,anaerobic,0.94425946,ornidazole,treatment of susceptible anaerobic infections
Disease_disorder,infections,0.9954079,ornidazole,treatment of susceptible anaerobic infections
Medication,orlistat,0.62824875,orlistat,obese adolescents should be treated with orlistat only
Disease_disorder,obese,0.7035552,orlistat,obese adolescents should be treated with orlistat only
Therapeutic_procedure,oral rehydration,0.8790043,oral rehydration salt [rice based],saline
Detailed_description,salt,0.99985445,oral rehydration salt [rice based],saline
Detailed_description,rice,0.99638927,oral rehydration salt [rice based],saline
Detailed_description,] saline,0.8206521,oral rehydration salt [rice based],saline
Medication,mesy,0.9952258,pefloxacin mesylate dihydrate,septicemia
Disease_disorder,septicemia,0.8608327,pefloxacin mesylate dihydrate,septicemia
Medication,pazopanib,0.9622165,pazopanib hydrochloride,not been demonstrated
Diagnostic_procedure,hydrochloride,0.9634741,pazopanib hydrochloride,not been demonstrated
Medication,paroxetine,0.92770535,paroxetine hydrochloride,paroxetine
Detailed_description,adults,0.9853602,paricalcitol,adults and pediatric patients 10 years of age and older
Biological_structure,pediatric,0.4959918,paricalcitol,adults and pediatric patients 10 years of age and older
Age,10 years,0.7406697,paricalcitol,adults and pediatric patients 10 years of age and older
Age,age and,0.83712465,paricalcitol,adults and pediatric patients 10 years of age and older
Date,older,0.6931183,paricalcitol,adults and pediatric patients 10 years of age and older
Medication,parecoxib,0.8555084,parecoxib,postoperative pain in adults
Detailed_description,post,0.9760208,parecoxib,postoperative pain in adults
Sign_symptom,pain,0.9999621,parecoxib,postoperative pain in adults
Detailed_description,adults,0.36045164,parecoxib,postoperative pain in adults
Medication,para,0.9997335,paracetamol+tramadolhydrochloride,moderate to moderately severe pain in adults
Medication,tramadolhydrochloride,0.99757,paracetamol+tramadolhydrochloride,moderate to moderately severe pain in adults
Severity,moderate to,0.8952666,paracetamol+tramadolhydrochloride,moderate to moderately severe pain in adults
Severity,moderately severe,0.7646569,paracetamol+tramadolhydrochloride,moderate to moderately severe pain in adults
Sign_symptom,pain,0.99995756,paracetamol+tramadolhydrochloride,moderate to moderately severe pain in adults
Age,adults,0.38242072,paracetamol+tramadolhydrochloride,moderate to moderately severe pain in adults
Medication,para,0.99986386,paracetamol + caffeine,headache
Medication,caffeine,0.8996379,paracetamol + caffeine,headache
Sign_symptom,headache,0.99988437,paracetamol + caffeine,headache
Medication,para,0.99980384,paracetamol (iv infusion),mild to moderate pain
Severity,mild,0.9996008,paracetamol (iv infusion),mild to moderate pain
Severity,moderate,0.9907725,paracetamol (iv infusion),mild to moderate pain
Sign_symptom,pain,0.9999541,paracetamol (iv infusion),mild to moderate pain
Medication,pantoprazole sodium se,0.91950864,pantoprazole sodium sesquihydrate,indicated where suppression of acid secretion has therapeutic benefit
Sign_symptom,acid secretion,0.87023497,pantoprazole sodium sesquihydrate,indicated where suppression of acid secretion has therapeutic benefit
Medication,para,0.9422844,paracetamol,"fever, common cold and influenza"
Disease_disorder,common cold,0.9883813,paracetamol,"fever, common cold and influenza"
Disease_disorder,influenza,0.9992131,paracetamol,"fever, common cold and influenza"
Medication,general anesthesia,0.9495559,pancuronium bromide,adjunct to general anesthesia
Biological_structure,pancreatin,0.9963148,pancreatin,patients with chronic pancreatitis cystic fibrosis
Detailed_description,chronic,0.99934644,pancreatin,patients with chronic pancreatitis cystic fibrosis
Disease_disorder,pancreatitis,0.99297583,pancreatin,patients with chronic pancreatitis cystic fibrosis
Disease_disorder,cystic fibrosis,0.9378959,pancreatin,patients with chronic pancreatitis cystic fibrosis
Diagnostic_procedure,palonosetron read,0.9992153,palonosetron,read
Medication,pali,0.99976057,paliperidone palmitate,schizophrenia in adults
Medication,palmitate,0.7518501,paliperidone palmitate,schizophrenia in adults
Disease_disorder,schizophrenia,0.99725586,paliperidone palmitate,schizophrenia in adults
Subject,adults,0.3417584,paliperidone palmitate,schizophrenia in adults
Medication,pali,0.999102,paliperidone,schizophrenia
Medication,palbo,0.92150235,palbociclib,initial endocrine-based therapy in postmenopausal women
Detailed_description,initial,0.9999306,palbociclib,initial endocrine-based therapy in postmenopausal women
Therapeutic_procedure,therapy,0.74878883,palbociclib,initial endocrine-based therapy in postmenopausal women
Detailed_description,post,0.5560763,palbociclib,initial endocrine-based therapy in postmenopausal women
Sex,women,0.62983346,palbociclib,initial endocrine-based therapy in postmenopausal women
Detailed_description,padimate,0.7180194,padimate o + avobenzone + oxybenzone + titanium dioxide,normal skin types when exposed to intense sunlight photodermatoses
Medication,titanium dioxide,0.6511729,padimate o + avobenzone + oxybenzone + titanium dioxide,normal skin types when exposed to intense sunlight photodermatoses
Lab_value,normal,0.99986506,padimate o + avobenzone + oxybenzone + titanium dioxide,normal skin types when exposed to intense sunlight photodermatoses
Diagnostic_procedure,skin types,0.99972546,padimate o + avobenzone + oxybenzone + titanium dioxide,normal skin types when exposed to intense sunlight photodermatoses
Detailed_description,intense sunlight,0.9906554,padimate o + avobenzone + oxybenzone + titanium dioxide,normal skin types when exposed to intense sunlight photodermatoses
Therapeutic_procedure,photodermatoses,0.76834065,padimate o + avobenzone + oxybenzone + titanium dioxide,normal skin types when exposed to intense sunlight photodermatoses
Medication,gemcitabine,0.96479034,paclitaxel,gemcitabine
Medication,ozeno,0.76103044,ozenoxacin,adult and pediatric patients 2 months of age and older
Detailed_description,adult,0.99900335,ozenoxacin,adult and pediatric patients 2 months of age and older
Subject,pediatric,0.5861596,ozenoxacin,adult and pediatric patients 2 months of age and older
Date,2 months of age and older,0.9536951,ozenoxacin,adult and pediatric patients 2 months of age and older
Diagnostic_procedure,oxytocin,0.91454923,oxytocin,selected cases of uterine inertia
Severity,mild,0.99972993,phenoxymethyl penicillin [penicillin v],mild to moderately severe bacterial infections
Severity,moderately,0.9997181,phenoxymethyl penicillin [penicillin v],mild to moderately severe bacterial infections
Severity,severe,0.9193515,phenoxymethyl penicillin [penicillin v],mild to moderately severe bacterial infections
Disease_disorder,bacterial,0.9870645,phenoxymethyl penicillin [penicillin v],mild to moderately severe bacterial infections
Disease_disorder,infections,0.9222796,phenoxymethyl penicillin [penicillin v],mild to moderately severe bacterial infections
Detailed_description,short,0.97640467,phenobarbital,short-term treatment of insomnia
Medication,pheniramine,0.98638743,pheniramine maleate,all itching skin conditions
Medication,maleate,0.97700953,pheniramine maleate,all itching skin conditions
Sign_symptom,skin conditions,0.82925653,pheniramine maleate,all itching skin conditions
Medication,hydrochloride ana,0.99056137,pethidine hydrochloride,anaesthetic adjunct and for obstetric analgesia
Therapeutic_procedure,obstetric analgesia,0.99671316,pethidine hydrochloride,anaesthetic adjunct and for obstetric analgesia
Sign_symptom,pruritus,0.97006726,permethrin + crotamiton,scabies and pruritus
Subject,family,0.6218607,permethrin,"if one is infected, all family members must be treated together"
Therapeutic_procedure,treated,0.98006594,permethrin,"if one is infected, all family members must be treated together"
Detailed_description,together,0.69080335,permethrin,"if one is infected, all family members must be treated together"
Detailed_description,perito,0.879163,peritoneal dialysis solutions,indicated for peritoneal dialysis
Therapeutic_procedure,dialysis,0.9970999,peritoneal dialysis solutions,indicated for peritoneal dialysis
Therapeutic_procedure,dialysis,0.9937622,peritoneal dialysis solutions,indicated for peritoneal dialysis
Medication,arginine,0.99592495,perindopril arginine + amlodipine,concurrently at the same dose level
Medication,amlodipine,0.99423456,perindopril arginine + amlodipine,concurrently at the same dose level
Administration,concurrently,0.965879,perindopril arginine + amlodipine,concurrently at the same dose level
Dosage,same,0.42765248,perindopril arginine + amlodipine,concurrently at the same dose level
Administration,dose,0.47338066,perindopril arginine + amlodipine,concurrently at the same dose level
Lab_value,stable,0.9962237,perindopril arginine,"essential hypertension, stable coronary artery disease, congestive heart failure"
Biological_structure,corona,0.8911607,perindopril arginine,"essential hypertension, stable coronary artery disease, congestive heart failure"
Detailed_description,cong,0.99937123,perindopril arginine,"essential hypertension, stable coronary artery disease, congestive heart failure"
Disease_disorder,heart failure,0.83218896,perindopril arginine,"essential hypertension, stable coronary artery disease, congestive heart failure"
Disease_disorder,epilepsy,0.9978781,perampanel,patients with epilepsy from 4 years of age and older
Age,4 years,0.5924084,perampanel,patients with epilepsy from 4 years of age and older
Age,age and,0.83213276,perampanel,patients with epilepsy from 4 years of age and older
Date,older,0.68910944,perampanel,patients with epilepsy from 4 years of age and older
Medication,pentoxifylline,0.9082973,pentoxifylline,peripheral arterial occlusive disease
Disease_disorder,peripheral arterial occlusive disease,0.99942267,pentoxifylline,peripheral arterial occlusive disease
Diagnostic_procedure,sodium,0.9889677,pentosan polysulfate sodium,interstitial cystitis
Detailed_description,inter,0.9177866,pentosan polysulfate sodium,interstitial cystitis
Disease_disorder,cystitis,0.9669621,pentosan polysulfate sodium,interstitial cystitis
Severity,moderate to severe,0.9764926,pentazocine hydrochloride,moderate to severe pain
Sign_symptom,pain,0.9999329,pentazocine hydrochloride,moderate to severe pain
Diagnostic_procedure,potassium,0.9497669,pemirolast potassium,allergic conjunctivitis
Detailed_description,allergic,0.87434494,pemirolast potassium,allergic conjunctivitis
Disease_disorder,conjunctivitis,0.99808997,pemirolast potassium,allergic conjunctivitis
Medication,with,0.7965531,pemetrexed,withcisplatin
Disease_disorder,melanoma,0.9996523,pembrolizumab,melanoma
Detailed_description,pegylated,0.99984,pegylated erythropoietin,not indicated for use: in the treatment of anemia due to cancer chemotherapy
Diagnostic_procedure,eryt,0.80374503,pegylated erythropoietin,not indicated for use: in the treatment of anemia due to cancer chemotherapy
Detailed_description,cancer,0.98942894,pegylated erythropoietin,not indicated for use: in the treatment of anemia due to cancer chemotherapy
Medication,chemotherapy,0.99881136,pegylated erythropoietin,not indicated for use: in the treatment of anemia due to cancer chemotherapy
Medication,peginterferon alfa - 2a,0.99837023,peginterferon alfa-2a [pegylated interferon alfa-2a],chronic hepatitis b
Detailed_description,chronic,0.6627693,peginterferon alfa-2a [pegylated interferon alfa-2a],chronic hepatitis b
Disease_disorder,hepatitis b,0.999738,peginterferon alfa-2a [pegylated interferon alfa-2a],chronic hepatitis b
History,non - myeloid malignan,0.85382783,pegfilgrastim [pegylated filgrastim],in patients with non-myeloid malignancies
Biological_structure,external genital,0.9998725,podophyllotoxin,for the removal of external genital warts
Sign_symptom,warts,0.96998185,podophyllotoxin,for the removal of external genital warts
Sign_symptom,migraine,0.993917,pizotifen,not effective in relieving migraine attacks once in progress
Frequency,once in progress,0.9277119,pizotifen,not effective in relieving migraine attacks once in progress
Disease_disorder,infections,0.9985557,pivmecillinam,infections caused by mecillinam-sensitive organisms
Detailed_description,mecillinam - sensitive organisms,0.9546,pivmecillinam,infections caused by mecillinam-sensitive organisms
Medication,pitava,0.96973854,pitavastatin calcium,adult patients with primary hyperlipidemia or mixed dyslipidemia
Diagnostic_procedure,calcium,0.9992729,pitavastatin calcium,adult patients with primary hyperlipidemia or mixed dyslipidemia
Detailed_description,primary,0.9999027,pitavastatin calcium,adult patients with primary hyperlipidemia or mixed dyslipidemia
Disease_disorder,hyper,0.9997534,pitavastatin calcium,adult patients with primary hyperlipidemia or mixed dyslipidemia
Detailed_description,mixed,0.9999311,pitavastatin calcium,adult patients with primary hyperlipidemia or mixed dyslipidemia
Detailed_description,adults,0.9953956,pirfenidone,adults
Medication,piperacillin,0.99789095,piperacillin + tazobactam,moderate to severe infections
Medication,tazobactam,0.9975565,piperacillin + tazobactam,moderate to severe infections
Severity,moderate to severe,0.961149,piperacillin + tazobactam,moderate to severe infections
Disease_disorder,infections,0.99562573,piperacillin + tazobactam,moderate to severe infections
Medication,pipecuronium bromide,0.9592881,pipecuronium bromide,used as a muscle relaxant during anesthesia
Medication,muscle relaxant,0.94895554,pipecuronium bromide,used as a muscle relaxant during anesthesia
Medication,metformin hydrochloride,0.9384564,pioglitazone + metformin hydrochloride,patients with type 2 diabetes
History,type,0.6988897,pioglitazone + metformin hydrochloride,patients with type 2 diabetes
Disease_disorder,2 diabetes,0.70823085,pioglitazone + metformin hydrochloride,patients with type 2 diabetes
Medication,glimepiride,0.91264075,pioglitazone + glimepiride,sulfonylurea
Medication,sulfonylurea,0.9955376,pioglitazone + glimepiride,sulfonylurea
Therapeutic_procedure,monotherapy,0.842894,pioglitazone,monotherapy
Date,less than 2 years of age,0.9971722,pimecrolimus,not indicated for use in children less than 2 years of age
Disease_disorder,parkinson ' s disease,0.9995719,pimavanserin,parkinson's disease psychosis.
Administration,oral,0.998459,pilocarpine hydrochloride (oral),patients with sjogrens syndrome
Sign_symptom,hypertension,0.9843267,pilocarpine hydrochloride (ophthalmic),ocular hypertension
Administration,oral,0.94609016,phytomenadione (oral),newborn babies
Subject,newborn babies,0.79554605,phytomenadione (oral),newborn babies
Administration,injection,0.9982147,phytomenadione (injection),antibiotics
Medication,antibiotics,0.99976426,phytomenadione (injection),antibiotics
Diagnostic_procedure,phospholipids,0.9981511,phospholipids,preferably by 8 hours of age
Time,8 hours,0.69451904,phospholipids,preferably by 8 hours of age
Detailed_description,productive,0.63250935,pholcodine,temporary relief of non-productive dry cough
Sign_symptom,dry cough,0.93712854,pholcodine,temporary relief of non-productive dry cough
Medication,phenytoin,0.8663616,phenytoin sodium,only when oral phenytoin administration is not possible
Diagnostic_procedure,sodium,0.6796371,phenytoin sodium,only when oral phenytoin administration is not possible
Administration,oral,0.9986034,phenytoin sodium,only when oral phenytoin administration is not possible
Sign_symptom,hypersensitivity reactions,0.93146735,prednisolone,drug hypersensitivity reactions
Diagnostic_procedure,sulpher,0.9713036,precipitated sulpher + salicylic acid,sulfur
Diagnostic_procedure,salicylic acid sulfur,0.94867295,precipitated sulpher + salicylic acid,sulfur
Medication,prazosin hydrochloride,0.96584535,prazosin hydrochloride,alone or added to the therapeutic regimen
Medication,hydrochloride,0.854709,prasugrel hydrochloride,primary or delayed pci
Detailed_description,primary,0.9999442,prasugrel hydrochloride,primary or delayed pci
Detailed_description,delayed,0.99991274,prasugrel hydrochloride,primary or delayed pci
Medication,hydrochloride,0.998348,pramoxine hydrochloride + calamine,temporary relief of pain and itching associated with minor burns
Medication,calamine,0.997647,pramoxine hydrochloride + calamine,temporary relief of pain and itching associated with minor burns
Detailed_description,temporary,0.9994486,pramoxine hydrochloride + calamine,temporary relief of pain and itching associated with minor burns
Sign_symptom,pain,0.99996305,pramoxine hydrochloride + calamine,temporary relief of pain and itching associated with minor burns
Severity,minor,0.99928147,pramoxine hydrochloride + calamine,temporary relief of pain and itching associated with minor burns
Sign_symptom,burns,0.99994564,pramoxine hydrochloride + calamine,temporary relief of pain and itching associated with minor burns
Severity,moderate to severe,0.89933056,pramipexole,moderate to severe restless legs syndrome
Sign_symptom,restless legs,0.99628353,pramipexole,moderate to severe restless legs syndrome
Disease_disorder,syndrome,0.99313676,pramipexole,moderate to severe restless legs syndrome
Medication,prali,0.9978558,pralidoxime chloride,in severe poisoning
Severity,severe,0.9997265,pralidoxime chloride,in severe poisoning
Disease_disorder,poisoning,0.98946047,pralidoxime chloride,in severe poisoning
Medication,povidone io,0.8418074,povidone iodine,cream
Medication,cream,0.20415597,povidone iodine,cream
Diagnostic_procedure,potassium citrate,0.8716432,potassium citrate + citric acid,uricosuric agent
Diagnostic_procedure,citric acid,0.9241205,potassium citrate + citric acid,uricosuric agent
Therapeutic_procedure,uricosuric,0.80336773,potassium citrate + citric acid,uricosuric agent
Medication,agent,0.4968595,potassium citrate + citric acid,uricosuric agent
Diagnostic_procedure,potassium,0.9995653,potassium citrate,ofuric acidlithiasis with or without calcium stones
Diagnostic_procedure,citrate,0.9557586,potassium citrate,ofuric acidlithiasis with or without calcium stones
Sign_symptom,acid,0.7298563,potassium citrate,ofuric acidlithiasis with or without calcium stones
Sign_symptom,calcium stones,0.9995965,potassium citrate,ofuric acidlithiasis with or without calcium stones
Medication,potassium,0.6154936,potassium chloride,replacement of potassium deficit diuretic
Diagnostic_procedure,chloride,0.82375735,potassium chloride,replacement of potassium deficit diuretic
Sign_symptom,potassium deficit,0.89133215,potassium chloride,replacement of potassium deficit diuretic
Detailed_description,induction,0.80478716,posaconazole,patients receiving remission-induction chemotherapy for acute myelogenous leukemia
